,tree.num,simulation,height,method,quality,missing,maf,sites,int,noref,gt_rf,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin,RF.Dist.ML,Q.Dist.ML,CI.Dist.ML,std.gamma,std.colless,std.sackin,std.sites,std.ingroup.gamma,std.ingroup.colless,std.ingroup.sackin,taxa_ref,avg_dxy
269,969,20,SHORT,raxml,40,0,1,176275,INT,REF,0.80523,0.131688719496797,0.011618798011423,0.00335751347477024,0.0130224084898796,97.8125,12.712293011767,-3.77887681918049,-3.7255092196334,0.332223314053704,0.444063058585152,0.837422403193221,1.01540533778388,0.0544324058957365,0.00530612244897959,0.0528759982078032,-9.2844615374414,-0.323986372382951,-0.384390611301807,0.996861392297687,0.492535887063127,-0.0933380951166243,-0.0989949493661166,4_0_0,0.0398212
270,970,20,SHORT,raxml,40,0.25,1,176195,INT,REF,0.80523,0.131652147144944,0.011607633422916,0.00335608236129963,0.0130188194363563,98.1458333333333,11.2797872005983,-3.7835702566224,-3.73147972967404,0.332223314053704,0.444063058585152,0.837422403193221,1.01540533778388,0.0544324058957365,0.00530612244897959,0.0528759982078032,-8.7741260725819,-0.323986372382951,-0.384390611301807,0.996408980376633,0.508647983484427,-0.0933380951166243,-0.0989949493661166,4_0_0,0.0398212
271,971,19,SHORT,raxml,40,0,2,170337,INT,REF,0.8022,0.154262262359238,0.0121850316186006,0.00341232644371794,0.0152783149142703,98,8.3309216368388,-6.45468036412789,-4.41345854854832,0.345951550171626,0.500631601080076,0.785255105945119,1.06631702602931,0.0407171758600363,0.00331332533013205,0.0226018549856572,-7.75239612138064,-0.271819075134849,-0.387136258525391,0.965722320178248,-0.408858103797493,0.00282842712474624,0.00282842712474607,42_0_0,0.03475
272,972,21,SHORT,raxml,40,0.5,1,169537,INT,REF,0.66132,0.0819011866414883,0.00717783782893028,0.00164596269561562,0.00812399860560484,99.3958333333333,4.18578945162479,-6.35863284637026,-2.13255140678207,0.219651777886747,0.531744299452284,0.538146855822529,1.08611601590254,0.0261186864654934,0.00166866746698679,0.0227798637958235,-8.32644958978518,-0.420084025208403,-0.650718391989487,0.932849494610462,1.77526256960352,0.0113137084989848,0.00565685424949236,44_0_0,0.0379769
273,973,19,SHORT,raxml,40,0.25,2,170267,INT,REF,0.8022,0.153968381553615,0.0120283668715886,0.00340538557818875,0.0152492124565988,98.1666666666667,7.30588027035912,-6.45555869032999,-4.42136947739955,0.398118847419728,0.500631601080076,0.88684405321774,1.06631702602931,0.0407171758600359,0.00331332533013205,0.0226018549856574,-7.02790837107522,-0.219651777886747,-0.285547311252771,0.965325456534927,-0.414058892643116,0.00282842712474624,0.00282842712474607,42_0_0,0.03475
274,974,21,SHORT,raxml,40,0.75,1,166378,EXT,REF,0.66132,0.0825808152457452,0.00679145509887986,0.00160995498321855,0.00819460604377397,98.2708333333333,11.1292973212709,-6.17650527194621,-2.40103016047345,0.216906130663162,0.523259018078045,0.529909914151776,1.08328758877779,0.0419607407962496,0.00523409363745498,0.027801758486796,-8.27661998009903,-0.422829672431987,-0.65895533366024,0.915467616002993,1.53348303965042,0.00282842712474629,0.00282842712474629,0_0_0,0.462448
275,975,19,SHORT,raxml,40,0.75,1,168035,EXT,REF,0.8022,0.153743277211324,0.011046289256457,0.00327751076236637,0.0152331386387661,95.625,16.1213813356738,-6.48872333017143,-4.69006374128207,0.362425433513132,0.517602163828553,0.790746400392288,1.07197388027881,0.10070463603694,0.0110804321728691,0.0607140978222219,-7.30799979059362,-0.255345191793343,-0.381644964078222,0.952671175793586,-0.649024198321956,0.0197989898732233,0.00848528137423843,0_0_0,0.433969
276,976,20,SHORT,raxml,40,0.5,1,172380,EXT,REF,0.80523,0.136941444347933,0.0121129600619391,0.00335384114760141,0.0135477574608489,96.7291666666667,12.3611257205003,-3.78486650085439,-3.78682640107608,0.31025813626503,0.429920922961421,0.788000753168704,1.00692005640964,0.034398816873893,0.00272509003601441,0.0335034486477497,-6.77476645360472,-0.345951550171626,-0.433812261326325,0.974834586891365,1.4626633688796,-0.107480230740355,-0.107480230740355,0_0_0,0.378283
277,977,20,SHORT,raxml,40,0,1,173127,EXT,REF,0.80523,0.137296508483715,0.00968071123811073,0.00336445430774373,0.0135827293946009,96.0833333333333,14.3093977947441,-3.74466371692557,-3.74317468293385,0.337714608500873,0.429920922961421,0.853896286534727,1.00692005640964,0.0343988168738927,0.00272509003601441,0.0335034486477497,-9.26878607048094,-0.318495077935783,-0.367916727960301,0.979058983204207,0.52744101352238,-0.107480230740355,-0.107480230740355,0_0_0,0.378283
278,978,19,SHORT,raxml,40,0.9,1,138278,EXT,REF,0.8022,0.145687674359065,0.0100063130489493,0.00311218169426021,0.0144346268029678,94.1666666666667,18.4279313131526,-6.62883197468122,-5.01990259069887,0.417338377984819,0.520430590953299,0.895080994888492,1.07480230740355,0.0793100543189472,0.00945978391356543,0.05233709979894,-7.83196742118095,-0.200432247321656,-0.277310369582018,0.783964441017558,-0.967838709031497,0.0226274169979695,0.0113137084989847,0_0_0,0.433969
279,979,20,SHORT,raxml,40,0.25,1,173028,EXT,REF,0.80523,0.137246627469846,0.0114745304461387,0.00336316120837882,0.0135778062209247,96.3541666666667,13.7863478312722,-3.75102796506895,-3.75011380639488,0.318495077935783,0.429920922961421,0.829185461522469,1.00692005640964,0.0343988168738927,0.00272509003601441,0.0335034486477499,-9.04597832705213,-0.337714608500873,-0.39262755297256,0.978499123451903,0.517550238829799,-0.107480230740355,-0.107480230740355,0_0_0,0.378283
280,980,21,SHORT,raxml,40,0.25,1,174610,EXT,REF,0.66132,0.0837588545451845,0.00632428759454282,0.00163350631888544,0.00831181518249471,98.4375,10.2519458454003,-6.25714398434587,-2.12978867359703,0.24710825012259,0.523259018078045,0.587568505847047,1.08328758877779,0.0419607407962496,0.00523409363745498,0.0278017584867956,-7.90837586031315,-0.39262755297256,-0.601296741964969,0.960762843827205,1.86317310278652,0.00282842712474629,0.00282842712474629,0_0_0,0.462448
281,981,22,SHORT,raxml,40,0.75,1,167348,INT,REF,0.78116,0.115577953211872,0.00970126646243018,0.00287251475400786,0.0114182182789886,99.9583333333333,0.201940936523459,-5.35618719351333,-4.69345127464024,0.200432247321656,0.280014285349873,0.628753214200812,0.913581961293019,0,0,0,-9.53245962079527,-0.205923541768825,-0.398118847419728,0.928189910979229,-1.77775035381012,0,0,43_0_0,0.0440077
282,982,22,SHORT,raxml,40,0.75,1,172051,EXT,REF,0.78116,0.117081951577406,0.009351145381674,0.00287429555701497,0.011568564688722,99.9791666666667,0.144337567297406,-5.37269571231878,-4.63899878750595,0.216906130663162,0.280014285349873,0.590314153070632,0.913581961293019,0.00833205677351857,0.000288115246098439,0.00892786843719395,-9.08415316179712,-0.189449658427319,-0.436557908549909,0.954274938295571,-1.72683748815031,0,0,0_0_0,0.375802
283,983,20,SHORT,raxml,40,0.5,1,175562,INT,REF,0.80523,0.131317549209713,0.0133743079700628,0.00334364233318959,0.0129859521339004,98.6458333333333,8.50904295774428,-3.81063470675375,-3.7674424761396,0.323986372382951,0.444063058585152,0.796237694839457,1.01540533778388,0.0544324058957367,0.00530612244897959,0.052875998207803,-6.41141957750715,-0.332223314053704,-0.425575319655572,0.992829271051292,0.464577103800148,-0.0933380951166243,-0.0989949493661166,4_0_0,0.0398212
284,984,21,SHORT,raxml,40,0.9,1,136011,INT,REF,0.66132,0.0798955621329707,0.00582631983809554,0.00157012112337311,0.00792643392161774,98.6458333333333,6.67319051363032,-6.22236531063741,-2.8596796761002,0.450286144667831,0.528915872327538,0.873115817099818,1.08328758877779,0.0237590679407999,0.00166866746698679,0.0245542743185313,-5.71085060567537,-0.189449658427319,-0.315749430712198,0.748378186540186,1.12745495081525,0.00848528137423865,0.00282842712474629,44_0_0,0.0379769
285,985,22,SHORT,raxml,40,0.9,1,138887,INT,REF,0.78116,0.113018719157481,0.00875539991446403,0.00275917078977708,0.0111691631892713,99,4.27760123672433,-5.54557920385599,-5.01689160239632,0.200432247321656,0.280014285349873,0.628753214200812,0.913581961293019,0,0,0,-10.0506316389262,-0.205923541768825,-0.398118847419728,0.770331955961064,-2.06931702765005,0,0,43_0_0,0.0440077
286,986,22,SHORT,raxml,40,0.9,1,141290,EXT,REF,0.78116,0.112633812591765,0.00880923039769893,0.00277375192297291,0.0111291783912261,98.4791666666667,10.2438140821842,-5.6172157004268,-5.06886355188135,0.189449658427319,0.251730014102411,0.573840269729126,0.896611398544542,0.0522180100783002,0.0204561824729892,0.0394147597622002,-9.54880199613495,-0.216906130663162,-0.453031791891415,0.78366011259325,-2.10183420693149,-0.0282842712474619,-0.0169705627484772,0_0_0,0.375802
287,987,21,SHORT,raxml,40,0.75,1,163388,INT,REF,0.66132,0.0814803839142035,0.00642372406392498,0.00162832711300689,0.00808246850244255,99.375,3.44948346426139,-6.30225328955339,-2.3898548584061,0.453031791891415,0.531744299452284,0.875861464323402,1.08611601590254,0.0261186864654939,0.00166866746698679,0.0227798637958237,-6.00330469196579,-0.186704011203735,-0.313003783488614,0.899015632135842,1.55371386094732,0.0113137084989848,0.00565685424949236,44_0_0,0.0379769
288,988,21,SHORT,raxml,40,0.9,1,136046,EXT,REF,0.66132,0.079813156415476,0.00582620741224697,0.00155743722616751,0.00791958518843119,98.6458333333333,8.67495682332338,-6.19901186265373,-2.91734561432586,0.444794850220662,0.523259018078045,0.873115817099818,1.08328758877779,0.04196074079625,0.00523409363745498,0.0278017584867961,-5.72819972016522,-0.194940952874488,-0.315749430712198,0.74857076829114,1.08963570111406,0.00282842712474629,0.00282842712474629,0_0_0,0.462448
289,989,19,SHORT,raxml,40,0.25,2,176288,EXT,REF,0.8022,0.157700060463912,0.0114247951769542,0.00335867552488164,0.0156253562779219,94.4166666666667,18.9958935465328,-6.43154973193877,-4.48305371975778,0.362425433513132,0.517602163828553,0.790746400392288,1.07197388027881,0.10070463603694,0.0110804321728691,0.0607140978222219,-7.6904346890699,-0.255345191793343,-0.381644964078222,0.999461399341206,-0.452659431435142,0.0197989898732233,0.00848528137423843,0_0_0,0.433969
290,990,19,SHORT,raxml,40,0,3,35712,INT,REF,0.8022,0.00772461553690622,0.139525618584372,0.0123732204512438,0.0109583597957218,98.875,5.62148235163887,-6.72571821769899,0.510333575181367,0.378899316854638,0.500631601080076,0.90606358378283,1.06631702602931,0.0407171758600357,0.00331332533013205,0.0226018549856571,-3.88794972540146,-0.238871308451837,-0.26632778068768,0.202468491861461,3.78092265135265,0.00282842712474624,0.00282842712474607,42_0_0,0.03475
291,991,19,SHORT,raxml,40,0.75,2,163210,INT,REF,0.8022,0.151386826061792,0.0118565964832067,0.00333161254107213,0.0149948385130292,98.9375,6.53438124827993,-6.48834559785036,-4.66906193087423,0.296529900147108,0.497803173955329,0.636990155871565,1.06348859890457,0.00797630034475594,0.000288115246098439,0.0086510660053924,-8.18943916645468,-0.321240725159367,-0.535401208598945,0.925315931807487,-0.644778530189007,0,0,42_0_0,0.03475
292,992,19,SHORT,raxml,40,0.5,2,169768,INT,REF,0.8022,0.153928023153148,0.0121252587443818,0.00340187148185268,0.0152458263013315,97.875,9.43877245895434,-6.43519205498453,-4.48974963826715,0.400864494643313,0.497803173955329,0.878607111546987,1.06348859890457,0.00797630034475594,0.000288115246098439,0.0086510660053924,-8.34591663816579,-0.216906130663162,-0.293784252923524,0.962496385706106,-0.480110802967072,0,0,42_0_0,0.03475
293,993,22,SHORT,raxml,40,0,2,174181,INT,REF,0.78116,0.117022950758472,0.0101827088521997,0.00293272043811843,0.0115593421336977,99.8541666666667,0.874936674506883,-5.24560810265097,-4.50774847725143,0.200432247321656,0.280014285349873,0.628753214200812,0.913581961293019,0,0,0,-9.08586198144148,-0.205923541768825,-0.398118847419728,0.966088909842203,-1.60920991316382,0,0,43_0_0,0.0440077
294,994,20,SHORT,raxml,40,0.75,1,169180,INT,REF,0.80523,0.129639162982999,0.0111235644829601,0.00328430248476152,0.012821024158041,97.5,13.7994757840613,-3.94871939557049,-3.91990394024203,0.332223314053704,0.444063058585152,0.837422403193221,1.01540533778388,0.0544324058957365,0.00530612244897959,0.0528759982078032,-7.68075600100578,-0.323986372382951,-0.384390611301807,0.9567381100492,0.323133321711992,-0.0933380951166243,-0.0989949493661166,4_0_0,0.0398212
295,995,22,SHORT,raxml,40,0,2,180295,EXT,REF,0.78116,0.119453719207734,0.00971226757948053,0.00293001758424539,0.0118028800698405,99.8958333333333,0.721687836487032,-5.27770187165768,-4.44773045614139,0.216906130663162,0.280014285349873,0.590314153070632,0.913581961293019,0.00833205677351857,0.000288115246098439,0.00892786843719395,-9.17471831603416,-0.189449658427319,-0.436557908549909,1,-1.56232461866514,0,0,0_0_0,0.375802
296,996,22,SHORT,raxml,40,0.25,2,174105,INT,REF,0.78116,0.116980600785114,0.0101668980585146,0.00293115165064936,0.0115551896904212,100,0,-5.24701424163438,-4.51449977026603,0.200432247321656,0.280014285349873,0.628753214200812,0.913581961293019,0,0,0,-9.05612038731451,-0.205923541768825,-0.398118847419728,0.965667378463074,-1.61637302432977,0,0,43_0_0,0.0440077
297,997,22,SHORT,raxml,40,0.25,2,180186,EXT,REF,0.78116,0.119423943031061,0.010125943725473,0.00292888376390938,0.0117999662642865,99.9583333333333,0.201940936523459,-5.28022288686269,-4.45669405450821,0.200432247321656,0.280014285349873,0.628753214200812,0.913581961293019,0.00833205677351886,0.000288115246098439,0.00892786843719412,-9.26610125707426,-0.205923541768825,-0.398118847419728,0.999395435258881,-1.53074105106053,0,0,0_0_0,0.375802
298,998,21,SHORT,raxml,40,0,2,170236,INT,REF,0.66132,0.0820654153918365,0.00727375201478657,0.00165161976558647,0.00814027490428017,99.7291666666667,1.87638837486628,-6.38893156636871,-2.0660149321513,0.219651777886747,0.531744299452284,0.538146855822529,1.08611601590254,0.0261186864654934,0.00166866746698679,0.0227798637958235,-8.32645017949628,-0.420084025208403,-0.650718391989487,0.936695627293786,1.83810339248739,0.0113137084989848,0.00565685424949236,44_0_0,0.0379769
299,999,19,SHORT,raxml,40,0.9,2,135930,INT,REF,0.8022,0.147013157537096,0.0103159553822107,0.00319237691780462,0.0145639942510778,97.2916666666667,12.9433435341867,-6.58331481740756,-5.00929010374224,0.373408022407469,0.494974746830583,0.900572289335661,1.06066017177982,0.0293755559066803,0.00190876350540216,0.0215930714307853,-7.1306050945647,-0.244362602899006,-0.271819075134849,0.770652500524427,-0.963304656836988,-0.00282842712474618,-0.00282842712474629,42_0_0,0.03475
300,1000,20,SHORT,raxml,40,0.9,1,140868,INT,REF,0.80523,0.12608820075346,0.0097918700560447,0.00313425887267453,0.0124741028025385,98.7708333333333,4.15261816070927,-4.35841887490358,-4.38324203893761,0.323986372382951,0.435577777210913,0.834676755969637,1.01257691065914,0.043848524239472,0.00474189675870348,0.0417739990189387,-9.02352078613953,-0.332223314053704,-0.387136258525391,0.796629531188147,-0.114257011089607,-0.101823376490863,-0.101823376490863,4_0_0,0.0398212
301,1001,20,SHORT,raxml,40,0.75,1,165133,EXT,REF,0.80523,0.134320816435229,0.0110590727998597,0.00329109597044103,0.013288782865071,96.2916666666667,15.1713031647355,-3.91689230712929,-3.95104488522114,0.318495077935783,0.429920922961421,0.829185461522469,1.00692005640964,0.0343988168738927,0.00272509003601441,0.0335034486477499,-7.61869726776122,-0.337714608500873,-0.39262755297256,0.933851721992874,0.317479447991369,-0.107480230740355,-0.107480230740355,0_0_0,0.378283
302,1002,21,SHORT,raxml,40,0,2,174738,EXT,REF,0.66132,0.083783359418825,0.00716782365992648,0.00163439017900838,0.00831426056217684,98.7291666666667,8.23521133145707,-6.26715540080719,-2.09377548524556,0.216906130663162,0.523259018078045,0.529909914151776,1.08328758877779,0.0419607407962496,0.00523409363745498,0.027801758486796,-8.26380167434955,-0.422829672431987,-0.65895533366024,0.96146714280212,1.88146196215229,0.00282842712474629,0.00282842712474629,0_0_0,0.462448
303,1003,19,SHORT,raxml,40,0,2,176383,EXT,REF,0.8022,0.157778015468195,0.0112155778114174,0.00336048860397279,0.01563306019897,95.3125,16.5184052730873,-6.42954416222433,-4.47314280962935,0.362425433513132,0.517602163828553,0.790746400392288,1.07197388027881,0.100704636036939,0.0110804321728691,0.0607140978222219,-6.1217136587065,-0.255345191793343,-0.381644964078222,1,-0.443878671575932,0.0197989898732233,0.00848528137423843,0_0_0,0.433969
304,1004,19,SHORT,raxml,40,0.25,3,35682,INT,REF,0.8022,0.00773163888250996,0.1233147231927,0.0123672064337195,0.0109464808801165,98.8958333333333,5.07911695848936,-6.72392775928698,0.506804669793455,0.378899316854638,0.500631601080076,0.90606358378283,1.06631702602931,0.0407171758600363,0.00331332533013205,0.0226018549856571,-3.6048680439776,-0.238871308451837,-0.26632778068768,0.202298407442894,3.78376868995777,0.00282842712474624,0.00282842712474607,42_0_0,0.03475
305,1005,20,SHORT,raxml,40,0.9,1,135932,EXT,REF,0.80523,0.128931037746275,0.0106246427800058,0.00314941730206648,0.0127572198222535,98.2916666666667,6.81349828393963,-4.24340268097781,-4.30971066700079,0.31025813626503,0.429920922961421,0.788000753168704,1.00692005640964,0.034398816873893,0.00272509003601441,0.0335034486477497,-8.57794347123916,-0.345951550171626,-0.433812261326325,0.768715715659108,2.14073900546081,-0.107480230740355,-0.107480230740355,0_0_0,0.378283
306,1006,19,SHORT,raxml,40,0.5,3,35491,INT,REF,0.8022,0.00772124498917604,0.138430439019398,0.0123402388220414,0.0109154425291301,98.7708333333333,5.21960128636781,-6.72782022681345,0.486228046772879,0.378899316854638,0.500631601080076,0.90606358378283,1.06631702602931,0.0407171758600357,0.00331332533013205,0.0226018549856571,-3.88944579166673,-0.238871308451837,-0.26632778068768,0.201215536644688,3.74380615668597,0.00282842712474624,0.00282842712474607,42_0_0,0.03475
307,1007,19,SHORT,raxml,40,0.75,3,33693,INT,REF,0.8022,0.007911844350152,0.13414923231373,0.0122384889317559,0.0107588040092541,98,9.30568346124298,-6.72712099507153,0.382154031397335,0.378899316854638,0.500631601080076,0.90606358378283,1.06631702602931,0.0407171758600357,0.00331332533013205,0.0226018549856571,-3.89177899294825,-0.238871308451837,-0.26632778068768,0.191021810491941,3.64877534456046,0.00282842712474624,0.00282842712474607,42_0_0,0.03475
308,1008,22,SHORT,raxml,40,0,3,41290,INT,REF,0.78116,0.0154910460024389,0.104874892496217,0.0128856121294568,0.00954720113108379,97.8125,14.1446272034085,-3.84967080735495,0.28166671710914,0.241616955675421,0.288499566724111,0.74132475036777,0.916410388417766,0.0114426394477685,0.00056422569027611,0.0117353135385875,-6.72310042381965,-0.16473883341506,-0.285547311252771,0.229013561108184,2.58396111397604,0.00848528137423854,0.00282842712474618,43_0_0,0.0440077
